invoice_date,Product,shopping_mall,daily_demand
2023-03-05,Pasteurized milk 3.0% mg,Kanyon,0.0
2023-03-05,Pasteurized milk 3.0% mg,Mall of Istanbul,5.0
2023-03-05,Pasteurized milk 3.0% mg,Metrocity,2.0
2023-03-05,Pasteurized milk 3.0% mg,Metropol AVM,1.0
2023-03-05,Pasteurized milk 3.0% mg,Viaport Outlet,2.0
2023-03-05,Pasteurized milk 3.0% mg,Zorlu Center,0.0
2023-03-05,Powdered milk 12% mg,Cevahir AVM,0.0
2023-03-05,Powdered milk 12% mg,Emaar Square Mall,5.0
2023-03-05,Powdered milk 12% mg,Forum Istanbul,6.0
2023-03-05,Powdered milk 12% mg,Istinye Park,9.0
2023-03-05,Powdered milk 12% mg,Kanyon,0.0
2023-03-05,Powdered milk 12% mg,Mall of Istanbul,4.0
2023-03-05,Powdered milk 12% mg,Metrocity,0.0
2023-03-05,Powdered milk 12% mg,Metropol AVM,2.0
2023-03-05,Powdered milk 12% mg,Viaport Outlet,2.0
2023-03-05,Powdered milk 12% mg,Zorlu Center,0.0
2023-03-05,Powdered milk 18% mg,Cevahir AVM,0.0
2023-03-05,Powdered milk 18% mg,Emaar Square Mall,0.0
2023-03-05,Powdered milk 18% mg,Forum Istanbul,0.0
2023-03-05,Powdered milk 18% mg,Istinye Park,6.0
2023-03-05,Powdered milk 18% mg,Kanyon,8.0
2023-03-05,Powdered milk 18% mg,Mall of Istanbul,0.0
2023-03-05,Powdered milk 18% mg,Metrocity,5.0
2023-03-05,Powdered milk 18% mg,Metropol AVM,0.0
2023-03-05,Powdered milk 18% mg,Viaport Outlet,5.0
2023-03-05,Powdered milk 18% mg,Zorlu Center,5.0
2023-03-05,Powdered milk 20% mg,Cevahir AVM,4.0
2023-03-05,Powdered milk 20% mg,Emaar Square Mall,0.0
2023-03-05,Powdered milk 20% mg,Forum Istanbul,0.0
2023-03-05,Powdered milk 20% mg,Istinye Park,0.0
2023-03-05,Powdered milk 20% mg,Kanyon,0.0
2023-03-05,Powdered milk 20% mg,Mall of Istanbul,5.0
2023-03-05,Powdered milk 20% mg,Metrocity,0.0
2023-03-05,Powdered milk 20% mg,Metropol AVM,0.0
2023-03-05,Powdered milk 20% mg,Viaport Outlet,1.0
2023-03-05,Powdered milk 20% mg,Zorlu Center,0.0
2023-03-05,Powdered milk 26% mg,Cevahir AVM,0.0
2023-03-05,Powdered milk 26% mg,Emaar Square Mall,1.0
2023-03-05,Powdered milk 26% mg,Forum Istanbul,0.0
2023-03-05,Powdered milk 26% mg,Istinye Park,0.0
2023-03-05,Powdered milk 26% mg,Kanyon,10.0
2023-03-05,Powdered milk 26% mg,Mall of Istanbul,3.0
2023-03-05,Powdered milk 26% mg,Metrocity,0.0
2023-03-05,Powdered milk 26% mg,Metropol AVM,0.0
2023-03-05,Powdered milk 26% mg,Viaport Outlet,0.0
2023-03-05,Powdered milk 26% mg,Zorlu Center,1.0
2023-03-05,Powdered milk 28% mg,Cevahir AVM,0.0
2023-03-05,Powdered milk 28% mg,Emaar Square Mall,0.0
2023-03-05,Powdered milk 28% mg,Forum Istanbul,1.0
2023-03-05,Powdered milk 28% mg,Istinye Park,2.0
2023-03-05,Powdered milk 28% mg,Kanyon,5.0
2023-03-05,Powdered milk 28% mg,Mall of Istanbul,10.0
2023-03-05,Powdered milk 28% mg,Metrocity,0.0
2023-03-05,Powdered milk 28% mg,Metropol AVM,0.0
2023-03-05,Powdered milk 28% mg,Viaport Outlet,0.0
2023-03-05,Powdered milk 28% mg,Zorlu Center,1.0
2023-03-05,Powdered whey,Cevahir AVM,4.0
2023-03-05,Powdered whey,Emaar Square Mall,0.0
2023-03-05,Powdered whey,Forum Istanbul,0.0
2023-03-05,Powdered whey,Istinye Park,0.0
2023-03-05,Powdered whey,Kanyon,4.0
2023-03-05,Powdered whey,Mall of Istanbul,0.0
2023-03-05,Powdered whey,Metrocity,0.0
2023-03-05,Powdered whey,Metropol AVM,0.0
2023-03-05,Powdered whey,Viaport Outlet,0.0
2023-03-05,Powdered whey,Zorlu Center,0.0
2023-03-05,Skimmed pasteurized milk,Cevahir AVM,0.0
2023-03-05,Skimmed pasteurized milk,Emaar Square Mall,0.0
2023-03-05,Skimmed pasteurized milk,Forum Istanbul,0.0
2023-03-05,Skimmed pasteurized milk,Istinye Park,3.0
2023-03-05,Skimmed pasteurized milk,Kanyon,2.0
2023-03-05,Skimmed pasteurized milk,Mall of Istanbul,0.0
2023-03-05,Skimmed pasteurized milk,Metrocity,0.0
2023-03-05,Skimmed pasteurized milk,Metropol AVM,0.0
2023-03-05,Skimmed pasteurized milk,Viaport Outlet,0.0
2023-03-05,Skimmed pasteurized milk,Zorlu Center,1.0
2023-03-05,Skimmed powdered milk,Cevahir AVM,0.0
2023-03-05,Skimmed powdered milk,Emaar Square Mall,0.0
2023-03-05,Skimmed powdered milk,Forum Istanbul,3.0
2023-03-05,Skimmed powdered milk,Istinye Park,0.0
2023-03-05,Skimmed powdered milk,Kanyon,0.0
2023-03-05,Skimmed powdered milk,Mall of Istanbul,0.0
2023-03-05,Skimmed powdered milk,Metrocity,3.0
2023-03-05,Skimmed powdered milk,Metropol AVM,0.0
2023-03-05,Skimmed powdered milk,Viaport Outlet,0.0
2023-03-05,Skimmed powdered milk,Zorlu Center,0.0
2023-03-05,Small cheese,Cevahir AVM,0.0
2023-03-05,Small cheese,Emaar Square Mall,0.0
2023-03-05,Small cheese,Forum Istanbul,0.0
2023-03-05,Small cheese,Istinye Park,0.0
2023-03-05,Small cheese,Kanyon,0.0
2023-03-05,Small cheese,Mall of Istanbul,0.0
2023-03-05,Small cheese,Metrocity,2.0
2023-03-05,Small cheese,Metropol AVM,5.0
2023-03-05,Small cheese,Viaport Outlet,0.0
2023-03-05,Small cheese,Zorlu Center,0.0
2023-03-05,Sterilized semi-skimmed milk,Cevahir AVM,5.0
2023-03-05,Sterilized semi-skimmed milk,Emaar Square Mall,0.0
2023-03-05,Sterilized semi-skimmed milk,Forum Istanbul,0.0
2023-03-05,Sterilized semi-skimmed milk,Istinye Park,0.0
2023-03-05,Sterilized semi-skimmed milk,Kanyon,0.0
2023-03-05,Sterilized semi-skimmed milk,Mall of Istanbul,1.0
2023-03-05,Sterilized semi-skimmed milk,Metrocity,0.0
2023-03-05,Sterilized semi-skimmed milk,Metropol AVM,0.0
2023-03-05,Sterilized semi-skimmed milk,Viaport Outlet,0.0
2023-03-05,Sterilized semi-skimmed milk,Zorlu Center,0.0
2023-03-05,Sterilized skimmed milk,Cevahir AVM,0.0
2023-03-05,Sterilized skimmed milk,Emaar Square Mall,0.0
2023-03-05,Sterilized skimmed milk,Forum Istanbul,0.0
2023-03-05,Sterilized skimmed milk,Istinye Park,0.0
2023-03-05,Sterilized skimmed milk,Kanyon,0.0
2023-03-05,Sterilized skimmed milk,Mall of Istanbul,0.0
2023-03-05,Sterilized skimmed milk,Metrocity,8.0
2023-03-05,Sterilized skimmed milk,Metropol AVM,8.0
2023-03-05,Sterilized skimmed milk,Viaport Outlet,0.0
2023-03-05,Sterilized skimmed milk,Zorlu Center,0.0
2023-03-05,Sterilized whole milk,Cevahir AVM,0.0
2023-03-05,Sterilized whole milk,Emaar Square Mall,0.0
2023-03-05,Sterilized whole milk,Forum Istanbul,5.0
2023-03-05,Sterilized whole milk,Istinye Park,5.0
2023-03-05,Sterilized whole milk,Kanyon,12.0
2023-03-05,Sterilized whole milk,Mall of Istanbul,1.0
2023-03-05,Sterilized whole milk,Metrocity,0.0
2023-03-05,Sterilized whole milk,Metropol AVM,0.0
2023-03-05,Sterilized whole milk,Viaport Outlet,1.0
2023-03-05,Sterilized whole milk,Zorlu Center,2.0
2023-03-05,Sweetened condensed milk,Cevahir AVM,0.0
2023-03-05,Sweetened condensed milk,Emaar Square Mall,0.0
2023-03-05,Sweetened condensed milk,Forum Istanbul,0.0
2023-03-05,Sweetened condensed milk,Istinye Park,5.0
2023-03-05,Sweetened condensed milk,Kanyon,0.0
2023-03-05,Sweetened condensed milk,Mall of Istanbul,0.0
2023-03-05,Sweetened condensed milk,Metrocity,0.0
2023-03-05,Sweetened condensed milk,Metropol AVM,0.0
2023-03-05,Sweetened condensed milk,Viaport Outlet,0.0
2023-03-05,Sweetened condensed milk,Zorlu Center,0.0
2023-03-05,Total powdered milk,Cevahir AVM,0.0
2023-03-05,Total powdered milk,Emaar Square Mall,0.0
2023-03-05,Total powdered milk,Forum Istanbul,4.0
2023-03-05,Total powdered milk,Istinye Park,0.0
2023-03-05,Total powdered milk,Kanyon,9.0
2023-03-05,Total powdered milk,Mall of Istanbul,0.0
2023-03-05,Total powdered milk,Metrocity,0.0
2023-03-05,Total powdered milk,Metropol AVM,3.0
2023-03-05,Total powdered milk,Viaport Outlet,0.0
2023-03-05,Total powdered milk,Zorlu Center,0.0
2023-03-05,Yogurt,Cevahir AVM,0.0
2023-03-05,Yogurt,Emaar Square Mall,5.0
2023-03-05,Yogurt,Forum Istanbul,0.0
2023-03-05,Yogurt,Istinye Park,2.0
2023-03-05,Yogurt,Kanyon,0.0
2023-03-05,Yogurt,Mall of Istanbul,0.0
2023-03-05,Yogurt,Metrocity,0.0
2023-03-05,Yogurt,Metropol AVM,7.0
2023-03-05,Yogurt,Viaport Outlet,3.0
2023-03-05,Yogurt,Zorlu Center,0.0
2023-03-05,chocolate milk,Cevahir AVM,0.0
2023-03-05,chocolate milk,Emaar Square Mall,0.0
2023-03-05,chocolate milk,Forum Istanbul,0.0
2023-03-05,chocolate milk,Istinye Park,1.0
2023-03-05,chocolate milk,Kanyon,0.0
2023-03-05,chocolate milk,Mall of Istanbul,4.0
2023-03-05,chocolate milk,Metrocity,3.0
2023-03-05,chocolate milk,Metropol AVM,0.0
2023-03-05,chocolate milk,Viaport Outlet,0.0
2023-03-05,chocolate milk,Zorlu Center,0.0
2023-03-06,Butter,Cevahir AVM,0.0
2023-03-06,Butter,Emaar Square Mall,0.0
2023-03-06,Butter,Forum Istanbul,1.0
2023-03-06,Butter,Istinye Park,4.0
2023-03-06,Butter,Kanyon,5.0
2023-03-06,Butter,Mall of Istanbul,8.0
2023-03-06,Butter,Metrocity,0.0
2023-03-06,Butter,Metropol AVM,2.0
2023-03-06,Butter,Viaport Outlet,0.0
2023-03-06,Butter,Zorlu Center,0.0
2023-03-06,Cheese,Cevahir AVM,3.0
2023-03-06,Cheese,Emaar Square Mall,0.0
2023-03-06,Cheese,Forum Istanbul,0.0
2023-03-06,Cheese,Istinye Park,9.0
2023-03-06,Cheese,Kanyon,2.0
2023-03-06,Cheese,Mall of Istanbul,0.0
2023-03-06,Cheese,Metrocity,4.0
2023-03-06,Cheese,Metropol AVM,0.0
2023-03-06,Cheese,Viaport Outlet,0.0
2023-03-06,Cheese,Zorlu Center,0.0
2023-03-06,Condensed milk,Cevahir AVM,5.0
2023-03-06,Condensed milk,Emaar Square Mall,4.0
2023-03-06,Condensed milk,Forum Istanbul,5.0
2023-03-06,Condensed milk,Istinye Park,0.0
2023-03-06,Condensed milk,Kanyon,5.0
2023-03-06,Condensed milk,Mall of Istanbul,4.0
2023-03-06,Condensed milk,Metrocity,2.0
2023-03-06,Condensed milk,Metropol AVM,0.0
2023-03-06,Condensed milk,Viaport Outlet,0.0
2023-03-06,Condensed milk,Zorlu Center,0.0
2023-03-06,Cream,Cevahir AVM,4.0
2023-03-06,Cream,Emaar Square Mall,0.0
2023-03-06,Cream,Forum Istanbul,0.0
2023-03-06,Cream,Istinye Park,4.0
2023-03-06,Cream,Kanyon,3.0
2023-03-06,Cream,Mall of Istanbul,6.0
2023-03-06,Cream,Metrocity,9.0
2023-03-06,Cream,Metropol AVM,0.0
2023-03-06,Cream,Viaport Outlet,0.0
2023-03-06,Cream,Zorlu Center,0.0
2023-03-06,Cultured milk,Cevahir AVM,0.0
2023-03-06,Cultured milk,Emaar Square Mall,5.0
2023-03-06,Cultured milk,Forum Istanbul,1.0
2023-03-06,Cultured milk,Istinye Park,4.0
2023-03-06,Cultured milk,Kanyon,0.0
2023-03-06,Cultured milk,Mall of Istanbul,0.0
2023-03-06,Cultured milk,Metrocity,0.0
2023-03-06,Cultured milk,Metropol AVM,0.0
2023-03-06,Cultured milk,Viaport Outlet,0.0
2023-03-06,Cultured milk,Zorlu Center,0.0
2023-03-06,Evaporated milk,Cevahir AVM,0.0
2023-03-06,Evaporated milk,Emaar Square Mall,0.0
2023-03-06,Evaporated milk,Forum Istanbul,0.0
2023-03-06,Evaporated milk,Istinye Park,4.0
2023-03-06,Evaporated milk,Kanyon,0.0
2023-03-06,Evaporated milk,Mall of Istanbul,0.0
2023-03-06,Evaporated milk,Metrocity,0.0
2023-03-06,Evaporated milk,Metropol AVM,0.0
2023-03-06,Evaporated milk,Viaport Outlet,0.0
2023-03-06,Evaporated milk,Zorlu Center,0.0
2023-03-06,Flavored sterilized milk,Cevahir AVM,0.0
2023-03-06,Flavored sterilized milk,Emaar Square Mall,0.0
2023-03-06,Flavored sterilized milk,Forum Istanbul,0.0
2023-03-06,Flavored sterilized milk,Istinye Park,5.0
2023-03-06,Flavored sterilized milk,Kanyon,3.0
2023-03-06,Flavored sterilized milk,Mall of Istanbul,2.0
2023-03-06,Flavored sterilized milk,Metrocity,0.0
2023-03-06,Flavored sterilized milk,Metropol AVM,0.0
2023-03-06,Flavored sterilized milk,Viaport Outlet,0.0
2023-03-06,Flavored sterilized milk,Zorlu Center,0.0
2023-03-06,Modified milk,Cevahir AVM,0.0
2023-03-06,Modified milk,Emaar Square Mall,1.0
2023-03-06,Modified milk,Forum Istanbul,0.0
2023-03-06,Modified milk,Istinye Park,0.0
2023-03-06,Modified milk,Kanyon,8.0
2023-03-06,Modified milk,Mall of Istanbul,1.0
2023-03-06,Modified milk,Metrocity,0.0
2023-03-06,Modified milk,Metropol AVM,0.0
2023-03-06,Modified milk,Viaport Outlet,0.0
2023-03-06,Modified milk,Zorlu Center,0.0
2023-03-06,Pasteurized milk 2.5% mg,Cevahir AVM,0.0
2023-03-06,Pasteurized milk 2.5% mg,Emaar Square Mall,0.0
2023-03-06,Pasteurized milk 2.5% mg,Forum Istanbul,4.0
2023-03-06,Pasteurized milk 2.5% mg,Istinye Park,0.0
2023-03-06,Pasteurized milk 2.5% mg,Kanyon,0.0
2023-03-06,Pasteurized milk 2.5% mg,Mall of Istanbul,7.0
2023-03-06,Pasteurized milk 2.5% mg,Metrocity,0.0
2023-03-06,Pasteurized milk 2.5% mg,Metropol AVM,0.0
2023-03-06,Pasteurized milk 2.5% mg,Viaport Outlet,1.0
2023-03-06,Pasteurized milk 2.5% mg,Zorlu Center,0.0
2023-03-06,Pasteurized milk 3.0% mg,Cevahir AVM,4.0
2023-03-06,Pasteurized milk 3.0% mg,Emaar Square Mall,0.0
2023-03-06,Pasteurized milk 3.0% mg,Forum Istanbul,1.0
2023-03-06,Pasteurized milk 3.0% mg,Istinye Park,3.0
2023-03-06,Pasteurized milk 3.0% mg,Kanyon,0.0
2023-03-06,Pasteurized milk 3.0% mg,Mall of Istanbul,0.0
2023-03-06,Pasteurized milk 3.0% mg,Metrocity,4.0
2023-03-06,Pasteurized milk 3.0% mg,Metropol AVM,1.0
2023-03-06,Pasteurized milk 3.0% mg,Viaport Outlet,0.0
2023-03-06,Pasteurized milk 3.0% mg,Zorlu Center,0.0
2023-03-06,Powdered milk 12% mg,Cevahir AVM,0.0
2023-03-06,Powdered milk 12% mg,Emaar Square Mall,0.0
2023-03-06,Powdered milk 12% mg,Forum Istanbul,0.0
2023-03-06,Powdered milk 12% mg,Istinye Park,2.0
2023-03-06,Powdered milk 12% mg,Kanyon,11.0
2023-03-06,Powdered milk 12% mg,Mall of Istanbul,15.0
2023-03-06,Powdered milk 12% mg,Metrocity,5.0
2023-03-06,Powdered milk 12% mg,Metropol AVM,0.0
2023-03-06,Powdered milk 12% mg,Viaport Outlet,0.0
2023-03-06,Powdered milk 12% mg,Zorlu Center,0.0
2023-03-06,Powdered milk 18% mg,Cevahir AVM,0.0
2023-03-06,Powdered milk 18% mg,Emaar Square Mall,0.0
2023-03-06,Powdered milk 18% mg,Forum Istanbul,0.0
2023-03-06,Powdered milk 18% mg,Istinye Park,5.0
2023-03-06,Powdered milk 18% mg,Kanyon,0.0
2023-03-06,Powdered milk 18% mg,Mall of Istanbul,0.0
2023-03-06,Powdered milk 18% mg,Metrocity,4.0
2023-03-06,Powdered milk 18% mg,Metropol AVM,0.0
2023-03-06,Powdered milk 18% mg,Viaport Outlet,0.0
2023-03-06,Powdered milk 18% mg,Zorlu Center,0.0
2023-03-06,Powdered milk 20% mg,Cevahir AVM,4.0
2023-03-06,Powdered milk 20% mg,Emaar Square Mall,0.0
2023-03-06,Powdered milk 20% mg,Forum Istanbul,0.0
2023-03-06,Powdered milk 20% mg,Istinye Park,3.0
2023-03-06,Powdered milk 20% mg,Kanyon,2.0
2023-03-06,Powdered milk 20% mg,Mall of Istanbul,0.0
2023-03-06,Powdered milk 20% mg,Metrocity,4.0
2023-03-06,Powdered milk 20% mg,Metropol AVM,7.0
2023-03-06,Powdered milk 20% mg,Viaport Outlet,0.0
2023-03-06,Powdered milk 20% mg,Zorlu Center,0.0
2023-03-06,Powdered milk 26% mg,Cevahir AVM,0.0
2023-03-06,Powdered milk 26% mg,Emaar Square Mall,5.0
2023-03-06,Powdered milk 26% mg,Forum Istanbul,10.0
2023-03-06,Powdered milk 26% mg,Istinye Park,0.0
2023-03-06,Powdered milk 26% mg,Kanyon,0.0
2023-03-06,Powdered milk 26% mg,Mall of Istanbul,8.0
2023-03-06,Powdered milk 26% mg,Metrocity,0.0
2023-03-06,Powdered milk 26% mg,Metropol AVM,8.0
2023-03-06,Powdered milk 26% mg,Viaport Outlet,0.0
2023-03-06,Powdered milk 26% mg,Zorlu Center,0.0
2023-03-06,Powdered milk 28% mg,Cevahir AVM,1.0
2023-03-06,Powdered milk 28% mg,Emaar Square Mall,0.0
2023-03-06,Powdered milk 28% mg,Forum Istanbul,0.0
2023-03-06,Powdered milk 28% mg,Istinye Park,5.0
2023-03-06,Powdered milk 28% mg,Kanyon,4.0
2023-03-06,Powdered milk 28% mg,Mall of Istanbul,5.0
2023-03-06,Powdered milk 28% mg,Metrocity,0.0
2023-03-06,Powdered milk 28% mg,Metropol AVM,5.0
2023-03-06,Powdered milk 28% mg,Viaport Outlet,0.0
2023-03-06,Powdered milk 28% mg,Zorlu Center,0.0
2023-03-06,Powdered whey,Cevahir AVM,0.0
2023-03-06,Powdered whey,Emaar Square Mall,0.0
2023-03-06,Powdered whey,Forum Istanbul,0.0
2023-03-06,Powdered whey,Istinye Park,0.0
2023-03-06,Powdered whey,Kanyon,1.0
2023-03-06,Powdered whey,Mall of Istanbul,4.0
2023-03-06,Powdered whey,Metrocity,5.0
2023-03-06,Powdered whey,Metropol AVM,0.0
2023-03-06,Powdered whey,Viaport Outlet,0.0
2023-03-06,Powdered whey,Zorlu Center,0.0
2023-03-06,Skimmed pasteurized milk,Cevahir AVM,3.0
2023-03-06,Skimmed pasteurized milk,Emaar Square Mall,0.0
2023-03-06,Skimmed pasteurized milk,Forum Istanbul,0.0
2023-03-06,Skimmed pasteurized milk,Istinye Park,0.0
2023-03-06,Skimmed pasteurized milk,Kanyon,4.0
2023-03-06,Skimmed pasteurized milk,Mall of Istanbul,2.0
2023-03-06,Skimmed pasteurized milk,Metrocity,1.0
2023-03-06,Skimmed pasteurized milk,Metropol AVM,0.0
2023-03-06,Skimmed pasteurized milk,Viaport Outlet,0.0
2023-03-06,Skimmed pasteurized milk,Zorlu Center,0.0
2023-03-06,Skimmed powdered milk,Cevahir AVM,0.0
2023-03-06,Skimmed powdered milk,Emaar Square Mall,0.0
2023-03-06,Skimmed powdered milk,Forum Istanbul,0.0
2023-03-06,Skimmed powdered milk,Istinye Park,6.0
2023-03-06,Skimmed powdered milk,Kanyon,1.0
2023-03-06,Skimmed powdered milk,Mall of Istanbul,3.0
2023-03-06,Skimmed powdered milk,Metrocity,2.0
2023-03-06,Skimmed powdered milk,Metropol AVM,0.0
2023-03-06,Skimmed powdered milk,Viaport Outlet,0.0
2023-03-06,Skimmed powdered milk,Zorlu Center,0.0
2023-03-06,Small cheese,Cevahir AVM,5.0
2023-03-06,Small cheese,Emaar Square Mall,8.0
2023-03-06,Small cheese,Forum Istanbul,0.0
2023-03-06,Small cheese,Istinye Park,0.0
2023-03-06,Small cheese,Kanyon,0.0
2023-03-06,Small cheese,Mall of Istanbul,5.0
2023-03-06,Small cheese,Metrocity,10.0
2023-03-06,Small cheese,Metropol AVM,5.0
2023-03-06,Small cheese,Viaport Outlet,0.0
2023-03-06,Small cheese,Zorlu Center,0.0
2023-03-06,Sterilized semi-skimmed milk,Cevahir AVM,0.0
2023-03-06,Sterilized semi-skimmed milk,Emaar Square Mall,0.0
2023-03-06,Sterilized semi-skimmed milk,Forum Istanbul,4.0
2023-03-06,Sterilized semi-skimmed milk,Istinye Park,0.0
2023-03-06,Sterilized semi-skimmed milk,Kanyon,4.0
2023-03-06,Sterilized semi-skimmed milk,Mall of Istanbul,0.0
2023-03-06,Sterilized semi-skimmed milk,Metrocity,2.0
2023-03-06,Sterilized semi-skimmed milk,Metropol AVM,0.0
2023-03-06,Sterilized semi-skimmed milk,Viaport Outlet,0.0
2023-03-06,Sterilized semi-skimmed milk,Zorlu Center,0.0
2023-03-06,Sterilized skimmed milk,Cevahir AVM,0.0
2023-03-06,Sterilized skimmed milk,Emaar Square Mall,0.0
2023-03-06,Sterilized skimmed milk,Forum Istanbul,0.0
2023-03-06,Sterilized skimmed milk,Istinye Park,0.0
2023-03-06,Sterilized skimmed milk,Kanyon,0.0
2023-03-06,Sterilized skimmed milk,Mall of Istanbul,1.0
2023-03-06,Sterilized skimmed milk,Metrocity,0.0
2023-03-06,Sterilized skimmed milk,Metropol AVM,0.0
2023-03-06,Sterilized skimmed milk,Viaport Outlet,0.0
2023-03-06,Sterilized skimmed milk,Zorlu Center,0.0
2023-03-06,Sterilized whole milk,Cevahir AVM,4.0
2023-03-06,Sterilized whole milk,Emaar Square Mall,0.0
2023-03-06,Sterilized whole milk,Forum Istanbul,3.0
2023-03-06,Sterilized whole milk,Istinye Park,3.0
2023-03-06,Sterilized whole milk,Kanyon,2.0
2023-03-06,Sterilized whole milk,Mall of Istanbul,5.0
2023-03-06,Sterilized whole milk,Metrocity,0.0
2023-03-06,Sterilized whole milk,Metropol AVM,1.0
2023-03-06,Sterilized whole milk,Viaport Outlet,0.0
2023-03-06,Sterilized whole milk,Zorlu Center,0.0
2023-03-06,Sweetened condensed milk,Cevahir AVM,1.0
2023-03-06,Sweetened condensed milk,Emaar Square Mall,0.0
2023-03-06,Sweetened condensed milk,Forum Istanbul,0.0
2023-03-06,Sweetened condensed milk,Istinye Park,4.0
2023-03-06,Sweetened condensed milk,Kanyon,5.0
2023-03-06,Sweetened condensed milk,Mall of Istanbul,1.0
2023-03-06,Sweetened condensed milk,Metrocity,0.0
2023-03-06,Sweetened condensed milk,Metropol AVM,3.0
2023-03-06,Sweetened condensed milk,Viaport Outlet,0.0
2023-03-06,Sweetened condensed milk,Zorlu Center,1.0
2023-03-06,Total powdered milk,Cevahir AVM,0.0
2023-03-06,Total powdered milk,Emaar Square Mall,0.0
2023-03-06,Total powdered milk,Forum Istanbul,0.0
2023-03-06,Total powdered milk,Istinye Park,0.0
2023-03-06,Total powdered milk,Kanyon,8.0
2023-03-06,Total powdered milk,Mall of Istanbul,1.0
2023-03-06,Total powdered milk,Metrocity,0.0
2023-03-06,Total powdered milk,Metropol AVM,0.0
2023-03-06,Total powdered milk,Viaport Outlet,0.0
2023-03-06,Total powdered milk,Zorlu Center,0.0
2023-03-06,Yogurt,Cevahir AVM,0.0
2023-03-06,Yogurt,Emaar Square Mall,0.0
2023-03-06,Yogurt,Forum Istanbul,0.0
2023-03-06,Yogurt,Istinye Park,0.0
2023-03-06,Yogurt,Kanyon,0.0
2023-03-06,Yogurt,Mall of Istanbul,0.0
2023-03-06,Yogurt,Metrocity,1.0
2023-03-06,Yogurt,Metropol AVM,5.0
2023-03-06,Yogurt,Viaport Outlet,0.0
2023-03-06,Yogurt,Zorlu Center,0.0
2023-03-06,chocolate milk,Cevahir AVM,0.0
2023-03-06,chocolate milk,Emaar Square Mall,3.0
2023-03-06,chocolate milk,Forum Istanbul,2.0
2023-03-06,chocolate milk,Istinye Park,0.0
2023-03-06,chocolate milk,Kanyon,5.0
2023-03-06,chocolate milk,Mall of Istanbul,4.0
2023-03-06,chocolate milk,Metrocity,2.0
2023-03-06,chocolate milk,Metropol AVM,0.0
2023-03-06,chocolate milk,Viaport Outlet,0.0
2023-03-06,chocolate milk,Zorlu Center,0.0
2023-03-07,Butter,Cevahir AVM,0.0
2023-03-07,Butter,Emaar Square Mall,3.0
2023-03-07,Butter,Forum Istanbul,2.0
2023-03-07,Butter,Istinye Park,0.0
2023-03-07,Butter,Kanyon,5.0
2023-03-07,Butter,Mall of Istanbul,0.0
2023-03-07,Butter,Metrocity,0.0
2023-03-07,Butter,Metropol AVM,0.0
2023-03-07,Butter,Viaport Outlet,0.0
2023-03-07,Butter,Zorlu Center,0.0
2023-03-07,Cheese,Cevahir AVM,0.0
2023-03-07,Cheese,Emaar Square Mall,0.0
2023-03-07,Cheese,Forum Istanbul,0.0
2023-03-07,Cheese,Istinye Park,3.0
2023-03-07,Cheese,Kanyon,0.0
2023-03-07,Cheese,Mall of Istanbul,0.0
2023-03-07,Cheese,Metrocity,0.0
2023-03-07,Cheese,Metropol AVM,0.0
2023-03-07,Cheese,Viaport Outlet,0.0
2023-03-07,Cheese,Zorlu Center,0.0
2023-03-07,Condensed milk,Cevahir AVM,7.0
2023-03-07,Condensed milk,Emaar Square Mall,0.0
2023-03-07,Condensed milk,Forum Istanbul,5.0
2023-03-07,Condensed milk,Istinye Park,0.0
2023-03-07,Condensed milk,Kanyon,3.0
2023-03-07,Condensed milk,Mall of Istanbul,0.0
2023-03-07,Condensed milk,Metrocity,0.0
2023-03-07,Condensed milk,Metropol AVM,3.0
2023-03-07,Condensed milk,Viaport Outlet,0.0
2023-03-07,Condensed milk,Zorlu Center,0.0
2023-03-07,Cream,Cevahir AVM,4.0
2023-03-07,Cream,Emaar Square Mall,7.0
2023-03-07,Cream,Forum Istanbul,0.0
2023-03-07,Cream,Istinye Park,5.0
2023-03-07,Cream,Kanyon,2.0
2023-03-07,Cream,Mall of Istanbul,0.0
2023-03-07,Cream,Metrocity,0.0
2023-03-07,Cream,Metropol AVM,0.0
2023-03-07,Cream,Viaport Outlet,0.0
2023-03-07,Cream,Zorlu Center,0.0
2023-03-07,Cultured milk,Cevahir AVM,0.0
2023-03-07,Cultured milk,Emaar Square Mall,0.0
2023-03-07,Cultured milk,Forum Istanbul,0.0
2023-03-07,Cultured milk,Istinye Park,0.0
2023-03-07,Cultured milk,Kanyon,4.0
2023-03-07,Cultured milk,Mall of Istanbul,11.0
2023-03-07,Cultured milk,Metrocity,1.0
2023-03-07,Cultured milk,Metropol AVM,0.0
2023-03-07,Cultured milk,Viaport Outlet,0.0
2023-03-07,Cultured milk,Zorlu Center,0.0
2023-03-07,Evaporated milk,Cevahir AVM,0.0
2023-03-07,Evaporated milk,Emaar Square Mall,3.0
2023-03-07,Evaporated milk,Forum Istanbul,4.0
2023-03-07,Evaporated milk,Istinye Park,4.0
2023-03-07,Evaporated milk,Kanyon,0.0
2023-03-07,Evaporated milk,Mall of Istanbul,2.0
2023-03-07,Evaporated milk,Metrocity,3.0
