customer_id,business_type,location,annual_revenue,order_frequency,total_quantity_purchased,product,quantity
8532,Retailer,Mbale,23003916,17,6478,Butter,175
8533,Retailer,Gulu,84724467,19,4190,Cream,154
8534,Retailer,Mbale,84632899,2,1602,Butter,26
8535,Retailer,Mbale,19210473,14,2842,Powder Milk,182
8536,Retailer,Mbarara,88758052,8,2773,Butter,55
8537,Wholesaler,Jinja,87054955,6,5626,Cheese,145
8538,Wholesaler,Kampala,29673248,9,2072,Cream,152
8539,Retailer,Jinja,51250999,5,4720,Powder Milk,170
8540,Wholesaler,Mbale,93888361,5,9672,Powder Milk,186
8541,Retailer,Mbale,81569316,18,4238,Flavored Milk,19
8542,Wholesaler,Jinja,31701523,14,653,Cheese,199
8543,Retailer,Mbale,49648863,12,7078,Cream,192
8544,Wholesaler,Gulu,26748790,12,7200,Cream,67
8545,Wholesaler,Mbale,65006735,6,6946,Cheese,110
8546,Retailer,Jinja,56586948,4,8568,Cheese,148
8547,Retailer,Jinja,59776688,15,6012,Cheese,44
8548,Wholesaler,Jinja,66830573,15,8028,Cheese,105
8549,Wholesaler,Mbarara,42868491,17,2825,Cheese,95
8550,Retailer,Mbarara,13223404,3,3689,Powder Milk,141
8551,Wholesaler,Mbarara,23116372,10,8832,Flavored Milk,126
8552,Retailer,Mbarara,16001165,8,1488,Butter,75
8553,Retailer,Mbarara,66278948,9,900,Powder Milk,170
8554,Wholesaler,Mbarara,26724565,3,489,Yogurt,82
8555,Retailer,Mbarara,37903197,1,7850,Cream,172
8556,Wholesaler,Jinja,23784830,11,6907,Yogurt,47
8557,Wholesaler,Kampala,99208220,13,6625,Yogurt,194
8558,Retailer,Mbarara,11378298,12,9907,Cream,104
8559,Wholesaler,Jinja,80278301,7,2958,Milk,42
8560,Retailer,Kampala,30766481,2,5243,Butter,181
8561,Retailer,Mbarara,55943469,1,1307,Flavored Milk,62
8562,Retailer,Kampala,68996657,3,1594,Cheese,157
8563,Wholesaler,Kampala,39829564,4,1955,Yogurt,72
8564,Retailer,Gulu,24275072,17,1865,Cream,188
8565,Wholesaler,Mbale,79751014,18,2326,Butter,123
8566,Retailer,Gulu,74592060,17,1500,Flavored Milk,151
8567,Retailer,Kampala,32305424,19,3594,Yogurt,44
8568,Retailer,Jinja,19425858,4,4956,Butter,119
8569,Wholesaler,Mbarara,32367238,17,3684,Cream,54
8570,Wholesaler,Mbale,47352026,2,5898,Powder Milk,170
8571,Retailer,Mbarara,26699051,10,8415,Flavored Milk,70
8572,Retailer,Jinja,5729525,12,9340,Cream,102
8573,Wholesaler,Mbale,7147086,13,1172,Powder Milk,81
8574,Wholesaler,Gulu,27379444,11,7334,Butter,190
8575,Wholesaler,Kampala,49848111,8,5402,Cheese,124
8576,Retailer,Jinja,79199621,5,2226,Butter,87
8577,Wholesaler,Kampala,8915995,2,4887,Butter,59
8578,Retailer,Kampala,8351555,12,6383,Milk,152
8579,Wholesaler,Mbarara,22488874,2,6361,Cheese,51
8580,Retailer,Jinja,71437008,6,9934,Powder Milk,123
8581,Retailer,Kampala,10325089,19,340,Butter,29
8582,Retailer,Gulu,23395013,12,7558,Cheese,101
8583,Wholesaler,Mbale,12940899,13,1468,Butter,77
8584,Wholesaler,Jinja,92694054,17,5643,Cream,144
8585,Wholesaler,Mbarara,50025190,12,5360,Cheese,75
8586,Retailer,Jinja,69399439,3,2038,Flavored Milk,82
8587,Retailer,Mbarara,40741761,8,8809,Cream,160
8588,Wholesaler,Mbale,17930895,16,5688,Yogurt,45
8589,Retailer,Gulu,83272570,4,5220,Milk,149
8590,Retailer,Kampala,88657481,13,3088,Yogurt,160
8591,Retailer,Jinja,82072902,8,2353,Butter,148
8592,Wholesaler,Mbarara,82146825,1,358,Butter,138
8593,Retailer,Mbale,65620619,3,2188,Flavored Milk,48
8594,Wholesaler,Kampala,8046352,1,2246,Butter,102
8595,Wholesaler,Mbale,28665900,15,511,Powder Milk,79
8596,Wholesaler,Gulu,15612491,18,3870,Cheese,168
8597,Wholesaler,Kampala,43895694,3,8009,Powder Milk,146
8598,Wholesaler,Kampala,32473650,15,4782,Yogurt,193
8599,Retailer,Kampala,43182687,5,695,Cream,27
8600,Wholesaler,Mbarara,75459039,10,6064,Butter,136
8601,Wholesaler,Kampala,75276721,7,9638,Flavored Milk,68
8602,Wholesaler,Mbale,89965501,8,3318,Milk,76
8603,Retailer,Mbarara,80576921,3,7965,Powder Milk,118
8604,Retailer,Kampala,62395772,18,9812,Yogurt,140
8605,Retailer,Mbale,50024196,17,865,Flavored Milk,39
8606,Retailer,Mbale,57093756,16,1955,Flavored Milk,100
8607,Wholesaler,Jinja,80492453,13,8090,Yogurt,11
8608,Wholesaler,Mbale,92165553,4,4948,Flavored Milk,29
8609,Retailer,Gulu,15720429,3,3254,Cream,106
8610,Retailer,Kampala,53265667,11,1179,Cream,38
8611,Retailer,Kampala,76916635,2,1847,Milk,18
8612,Retailer,Kampala,8770038,18,3464,Milk,13
8613,Wholesaler,Mbale,61764800,4,2534,Butter,49
8614,Retailer,Mbale,28528652,17,6273,Cheese,192
8615,Retailer,Kampala,30799018,6,7773,Butter,150
8616,Retailer,Mbarara,81074690,10,738,Cheese,143
8617,Retailer,Mbarara,60624177,11,8817,Yogurt,82
8618,Retailer,Gulu,60263768,5,6481,Flavored Milk,35
8619,Retailer,Jinja,20617257,18,6051,Butter,112
8620,Retailer,Gulu,67856148,10,7149,Flavored Milk,50
8621,Wholesaler,Kampala,24571852,9,6471,Butter,51
8622,Wholesaler,Kampala,69341939,16,7088,Butter,137
8623,Wholesaler,Kampala,26896611,10,2889,Milk,70
8624,Wholesaler,Jinja,55728391,10,3124,Cheese,71
8625,Wholesaler,Mbale,66505835,4,2575,Yogurt,30
8626,Wholesaler,Jinja,76354706,14,2067,Cream,168
8627,Retailer,Gulu,66845806,8,3428,Flavored Milk,52
8628,Retailer,Mbale,77814459,1,9293,Butter,158
8629,Wholesaler,Mbale,11000715,16,8328,Flavored Milk,116
8630,Retailer,Gulu,81042003,17,3147,Milk,166
8631,Wholesaler,Mbale,95825617,10,7574,Cream,192
8632,Retailer,Mbarara,25873141,6,6498,Yogurt,67
8633,Retailer,Gulu,19225007,7,1327,Cheese,161
8634,Retailer,Gulu,90009304,18,6816,Cheese,54
8635,Retailer,Mbarara,18821427,2,8761,Butter,89
8636,Retailer,Jinja,99968906,9,6120,Cream,146
8637,Retailer,Jinja,22114837,5,7046,Yogurt,139
8638,Wholesaler,Jinja,29696819,8,7403,Cheese,174
8639,Wholesaler,Mbale,17122477,5,8628,Yogurt,136
8640,Retailer,Mbarara,49584481,15,7717,Flavored Milk,174
8641,Wholesaler,Gulu,88888780,8,63,Milk,55
8642,Retailer,Gulu,58364389,5,7447,Yogurt,15
8643,Wholesaler,Gulu,59983051,5,4236,Yogurt,57
8644,Retailer,Mbale,97130534,17,3525,Cream,136
8645,Wholesaler,Mbale,8030490,9,53,Cheese,121
8646,Retailer,Jinja,17832038,2,3340,Powder Milk,145
8647,Wholesaler,Mbale,42432140,1,7980,Butter,41
8648,Retailer,Jinja,15349994,11,9844,Cream,110
8649,Wholesaler,Jinja,39894695,15,4876,Butter,86
8650,Retailer,Gulu,64542618,1,7590,Powder Milk,77
8651,Retailer,Mbale,26930098,7,6210,Powder Milk,37
8652,Retailer,Jinja,71813086,19,4023,Cream,177
8653,Wholesaler,Mbarara,74397761,15,9884,Powder Milk,153
8654,Wholesaler,Mbarara,26000564,6,9731,Flavored Milk,66
8655,Wholesaler,Mbale,5726844,10,6637,Cheese,64
8656,Retailer,Gulu,64735863,12,6427,Cheese,92
8657,Wholesaler,Gulu,67373603,13,3283,Milk,115
8658,Retailer,Jinja,37210047,15,9937,Butter,95
8659,Wholesaler,Mbale,11375181,19,1436,Cheese,176
8660,Wholesaler,Mbarara,52143181,17,7593,Powder Milk,85
8661,Wholesaler,Jinja,99659996,13,4842,Flavored Milk,192
8662,Wholesaler,Jinja,52118544,2,1247,Cream,167
8663,Retailer,Kampala,74827889,18,2335,Milk,113
8664,Wholesaler,Mbale,8167422,11,9229,Butter,179
8665,Wholesaler,Jinja,14088356,5,3009,Butter,142
8666,Retailer,Mbarara,99208456,4,1311,Butter,110
8667,Retailer,Kampala,38411065,2,9497,Milk,182
8668,Wholesaler,Mbarara,59724422,16,8829,Cream,41
8669,Wholesaler,Gulu,67408458,7,1590,Cream,107
8670,Retailer,Kampala,69648041,8,7947,Flavored Milk,21
8671,Retailer,Kampala,75496722,8,9035,Cream,116
8672,Retailer,Jinja,97581223,2,5713,Flavored Milk,75
8673,Wholesaler,Gulu,33417410,15,6370,Cheese,61
8674,Wholesaler,Jinja,61041599,5,7717,Cheese,41
8675,Wholesaler,Mbale,31580743,19,168,Butter,172
8676,Retailer,Mbarara,18546204,10,1263,Powder Milk,143
8677,Retailer,Mbarara,31767089,9,8855,Yogurt,31
8678,Retailer,Jinja,10864932,8,4284,Cheese,184
8679,Wholesaler,Mbarara,22360115,5,7553,Flavored Milk,150
8680,Retailer,Mbarara,77021896,19,3523,Butter,32
8681,Wholesaler,Mbale,32786468,13,1339,Flavored Milk,181
8682,Retailer,Gulu,89705647,14,2430,Butter,18
8683,Wholesaler,Kampala,83731321,8,273,Milk,115
8684,Wholesaler,Jinja,30279768,16,5729,Cheese,68
8685,Retailer,Jinja,40908140,5,2690,Powder Milk,126
8686,Wholesaler,Mbale,40241061,1,9228,Milk,110
8687,Retailer,Mbale,99435375,19,1073,Cheese,39
8688,Wholesaler,Kampala,13796721,19,1593,Powder Milk,93
8689,Retailer,Gulu,24253840,17,7054,Powder Milk,53
8690,Retailer,Jinja,80989050,10,9514,Powder Milk,186
8691,Wholesaler,Mbale,93547430,5,1829,Flavored Milk,25
8692,Retailer,Jinja,49962203,7,1750,Flavored Milk,130
8693,Wholesaler,Mbarara,9047633,16,8049,Yogurt,83
8694,Retailer,Jinja,60472310,3,4033,Flavored Milk,93
8695,Retailer,Gulu,12453088,12,9265,Butter,190
8696,Retailer,Gulu,40303273,14,7435,Yogurt,139
8697,Retailer,Jinja,9274174,1,7644,Butter,76
8698,Wholesaler,Mbarara,70096078,7,6208,Yogurt,51
8699,Retailer,Gulu,82718460,18,3889,Butter,145
8700,Retailer,Mbale,76809802,4,875,Yogurt,82
8701,Wholesaler,Jinja,55314915,16,2786,Cheese,101
8702,Wholesaler,Mbarara,76395982,11,3456,Powder Milk,158
8703,Wholesaler,Mbale,41402991,18,2824,Cheese,124
8704,Wholesaler,Jinja,54323257,16,4682,Yogurt,106
8705,Wholesaler,Mbarara,75843278,7,8733,Milk,197
8706,Wholesaler,Mbale,86748464,3,8833,Cream,43
8707,Retailer,Gulu,74707094,5,2784,Yogurt,141
8708,Wholesaler,Jinja,95274218,18,6937,Milk,126
8709,Retailer,Jinja,74363515,17,1542,Powder Milk,71
8710,Wholesaler,Gulu,70591535,1,9189,Butter,105
8711,Retailer,Kampala,90044282,16,9817,Yogurt,85
8712,Retailer,Mbale,48367950,15,732,Milk,11
8713,Retailer,Gulu,94598748,13,8870,Powder Milk,136
8714,Wholesaler,Jinja,22496266,7,4532,Yogurt,187
8715,Wholesaler,Mbale,40927788,3,4797,Cheese,121
8716,Wholesaler,Mbale,67309841,13,2290,Cheese,126
8717,Wholesaler,Kampala,83787879,16,150,Yogurt,35
8718,Retailer,Jinja,79418462,1,1143,Yogurt,94
8719,Wholesaler,Mbarara,41239432,1,3822,Flavored Milk,117
8720,Retailer,Kampala,81741333,16,8674,Powder Milk,174
8721,Retailer,Kampala,11905354,2,5384,Cream,64
8722,Wholesaler,Mbarara,10422816,18,586,Cheese,109
8723,Wholesaler,Mbarara,94620710,18,650,Butter,27
8724,Wholesaler,Kampala,24913607,5,9908,Yogurt,33
8725,Retailer,Mbale,17217906,5,2805,Flavored Milk,39
8726,Wholesaler,Gulu,97727939,8,8560,Cream,26
8727,Retailer,Gulu,42760419,9,7566,Powder Milk,51
8728,Wholesaler,Kampala,41572050,14,4991,Yogurt,90
8729,Retailer,Mbale,64607319,13,7558,Cheese,117
8730,Wholesaler,Mbarara,31932008,18,1577,Milk,149
8731,Wholesaler,Kampala,57655408,4,8312,Powder Milk,36
8732,Retailer,Jinja,51625233,18,5298,Milk,192
8733,Wholesaler,Mbale,80139808,15,493,Cheese,13
8734,Wholesaler,Jinja,84541421,7,8628,Butter,172
8735,Wholesaler,Jinja,52940387,13,5724,Powder Milk,85
8736,Wholesaler,Kampala,54723638,2,5245,Flavored Milk,166
8737,Wholesaler,Mbale,80823181,9,1919,Yogurt,81
8738,Wholesaler,Jinja,51782086,5,4698,Yogurt,85
8739,Wholesaler,Mbale,85727691,1,329,Cream,173
8740,Retailer,Gulu,49739413,19,820,Yogurt,43
8741,Retailer,Jinja,98824420,19,5612,Flavored Milk,45
8742,Wholesaler,Jinja,9894627,13,1003,Flavored Milk,192
8743,Wholesaler,Mbale,99836283,6,1609,Cheese,13
8744,Wholesaler,Gulu,35412236,10,3496,Flavored Milk,20
8745,Retailer,Jinja,56725831,11,7032,Yogurt,68
8746,Retailer,Kampala,75690922,16,2490,Powder Milk,12
8747,Wholesaler,Mbale,91455466,1,158,Cream,21
8748,Retailer,Mbale,98546553,19,4504,Yogurt,122
8749,Wholesaler,Jinja,46162064,5,9197,Flavored Milk,82
8750,Wholesaler,Gulu,67935123,6,7128,Flavored Milk,158
8751,Wholesaler,Jinja,61042612,6,3410,Cream,159
8752,Wholesaler,Mbarara,17882631,5,3539,Cheese,155
8753,Retailer,Jinja,73164826,6,367,Milk,15
8754,Retailer,Mbarara,90034900,13,390,Flavored Milk,98
8755,Wholesaler,Kampala,53293646,1,4494,Milk,123
8756,Retailer,Mbale,16398245,1,2124,Butter,118
8757,Retailer,Mbale,61066704,14,8879,Cream,88
8758,Wholesaler,Gulu,94295303,8,5728,Milk,74
8759,Retailer,Jinja,76447378,9,5534,Flavored Milk,64
8760,Wholesaler,Kampala,60704077,10,7029,Yogurt,177
8761,Wholesaler,Mbarara,48170057,6,2416,Yogurt,91
8762,Wholesaler,Gulu,85887070,9,1615,Flavored Milk,61
8763,Wholesaler,Kampala,96779212,18,9034,Cheese,129
8764,Retailer,Kampala,96315070,15,3754,Powder Milk,53
8765,Wholesaler,Mbarara,11043940,4,8596,Flavored Milk,104
8766,Retailer,Mbarara,50637542,2,4251,Flavored Milk,71
8767,Wholesaler,Mbale,95039326,6,8806,Powder Milk,93
8768,Wholesaler,Jinja,60311530,17,3503,Cheese,106
8769,Retailer,Gulu,62973090,7,9544,Cheese,83
8770,Wholesaler,Jinja,95527948,15,9992,Butter,166
8771,Retailer,Gulu,50659613,2,2640,Butter,156
8772,Retailer,Kampala,64977635,12,7667,Butter,165
8773,Wholesaler,Mbarara,20943970,10,307,Cheese,131
8774,Wholesaler,Mbarara,9609091,17,9837,Milk,132
8775,Wholesaler,Kampala,30385332,18,6271,Flavored Milk,156
8776,Wholesaler,Kampala,97860611,16,1096,Cream,40
8777,Wholesaler,Gulu,53365693,10,6696,Butter,191
8778,Wholesaler,Kampala,57477614,8,2282,Cream,108
8779,Retailer,Gulu,72756293,13,4127,Milk,199
8780,Retailer,Jinja,57401949,16,9882,Flavored Milk,151
8781,Wholesaler,Mbarara,99415002,8,9953,Powder Milk,59
8782,Retailer,Mbarara,72356228,12,98,Powder Milk,68
8783,Retailer,Mbarara,76835046,17,8409,Powder Milk,195
8784,Wholesaler,Jinja,72514214,16,1903,Cream,18
8785,Wholesaler,Jinja,89278315,9,3791,Milk,66
8786,Retailer,Mbale,60337614,19,2118,Powder Milk,178
8787,Wholesaler,Gulu,22905629,17,8633,Yogurt,36
8788,Retailer,Gulu,36710183,8,7507,Yogurt,67
8789,Wholesaler,Mbale,81218652,12,5873,Powder Milk,90
8790,Retailer,Mbarara,56680702,9,9691,Cream,77
8791,Retailer,Gulu,36432730,6,278,Flavored Milk,195
8792,Retailer,Gulu,15045666,10,3302,Milk,33
8793,Retailer,Mbarara,24558171,9,401,Milk,89
8794,Wholesaler,Kampala,88715639,4,2322,Powder Milk,71
8795,Wholesaler,Kampala,65765551,11,4087,Cheese,90
8796,Retailer,Mbale,9485967,6,8475,Cream,110
8797,Retailer,Jinja,71020456,18,8507,Butter,126
8798,Wholesaler,Gulu,15850321,4,907,Cream,12
8799,Wholesaler,Gulu,85164906,12,8740,Flavored Milk,60
8800,Retailer,Mbale,42038168,9,9118,Milk,114
8801,Retailer,Mbale,93367260,15,4244,Butter,108
8802,Retailer,Gulu,18255945,9,9886,Powder Milk,76
8803,Retailer,Mbarara,30241733,6,2442,Flavored Milk,89
8804,Retailer,Mbarara,52191640,11,3374,Milk,194
8805,Wholesaler,Jinja,67711531,7,6311,Powder Milk,157
8806,Retailer,Gulu,14290883,14,5001,Yogurt,54
8807,Wholesaler,Gulu,40703524,16,1482,Milk,143
8808,Wholesaler,Gulu,34234209,15,530,Yogurt,170
8809,Wholesaler,Gulu,18178962,9,8241,Powder Milk,180
8810,Retailer,Mbale,43996896,19,3020,Yogurt,187
8811,Wholesaler,Kampala,76798187,12,1715,Cheese,164
8812,Wholesaler,Gulu,85300897,11,378,Powder Milk,39
8813,Wholesaler,Kampala,23759883,8,3304,Powder Milk,108
8814,Wholesaler,Mbarara,67146334,3,8658,Cheese,155
8815,Retailer,Jinja,23703695,19,7300,Butter,167
8816,Retailer,Mbarara,82427649,3,2351,Flavored Milk,152
8817,Wholesaler,Gulu,88680513,3,994,Butter,105
8818,Wholesaler,Mbarara,55799907,6,2102,Cream,108
8819,Retailer,Mbale,9976581,11,9221,Cheese,199
8820,Retailer,Kampala,10137532,14,7753,Butter,30
8821,Retailer,Gulu,38161147,2,9898,Flavored Milk,149
8822,Wholesaler,Mbale,33137110,12,1501,Flavored Milk,186
8823,Retailer,Kampala,61439654,16,7968,Milk,10
8824,Wholesaler,Mbale,39133875,3,4053,Butter,192
8825,Wholesaler,Mbarara,64897323,16,1636,Cheese,34
8826,Retailer,Gulu,41253485,10,439,Milk,184
8827,Wholesaler,Mbarara,81484687,5,3778,Butter,48
8828,Retailer,Jinja,55957099,13,9091,Powder Milk,36
8829,Wholesaler,Gulu,13336688,12,8057,Flavored Milk,102
8830,Retailer,Mbarara,80726333,1,9060,Cheese,59
8831,Wholesaler,Gulu,30014841,11,3685,Powder Milk,192
8832,Wholesaler,Kampala,23120326,19,6530,Butter,165
8833,Retailer,Gulu,24237725,15,2704,Flavored Milk,66
8834,Retailer,Gulu,63166605,18,4156,Flavored Milk,91
8835,Retailer,Kampala,30226227,16,8731,Powder Milk,25
8836,Retailer,Mbarara,64533547,7,2369,Butter,193
8837,Wholesaler,Gulu,59415758,10,6202,Butter,44
8838,Retailer,Mbale,10716555,16,2984,Cheese,165
8839,Retailer,Gulu,34983540,17,9388,Milk,55
8840,Wholesaler,Mbarara,72759092,7,2873,Flavored Milk,76
8841,Retailer,Kampala,64533788,11,2555,Milk,25
8842,Retailer,Mbarara,86223190,17,7129,Milk,88
8843,Wholesaler,Jinja,10960524,5,7848,Flavored Milk,83
8844,Retailer,Gulu,89339272,1,7919,Butter,126
8845,Retailer,Gulu,5957527,3,6984,Flavored Milk,58
8846,Retailer,Kampala,9049510,16,9053,Powder Milk,159
8847,Retailer,Gulu,80938397,15,105,Milk,27
8848,Retailer,Mbale,35792640,4,8949,Cheese,31
8849,Retailer,Mbale,69716603,12,1059,Flavored Milk,115
8850,Wholesaler,Mbarara,98950309,1,4168,Cream,128
8851,Retailer,Kampala,62192366,17,3366,Cheese,25
8852,Wholesaler,Jinja,65994958,15,3539,Butter,193
8853,Wholesaler,Mbarara,64560456,10,4376,Butter,12
8854,Wholesaler,Kampala,33778390,11,4355,Powder Milk,132
8855,Wholesaler,Kampala,53020896,18,5331,Cheese,190
8856,Retailer,Mbarara,5498909,2,9642,Cream,44
8857,Retailer,Mbarara,78477998,6,1243,Cheese,114
8858,Retailer,Gulu,92972319,16,5044,Flavored Milk,112
8859,Wholesaler,Jinja,27045254,7,7556,Butter,158
8860,Retailer,Mbale,42820323,19,8019,Cheese,66
8861,Retailer,Gulu,59491992,12,1547,Yogurt,56
8862,Retailer,Kampala,35281747,18,9492,Flavored Milk,171
8863,Wholesaler,Jinja,9253621,10,9114,Flavored Milk,57
8864,Wholesaler,Jinja,12327065,7,2460,Yogurt,176
8865,Retailer,Mbarara,28949330,4,9820,Cream,96
8866,Wholesaler,Jinja,70896100,17,8716,Butter,129
8867,Wholesaler,Jinja,81196207,17,5181,Cheese,167
8868,Retailer,Kampala,21366466,4,3616,Cheese,187
8869,Wholesaler,Gulu,23817912,5,4098,Butter,106
8870,Wholesaler,Jinja,27745813,1,6977,Cream,153
8871,Retailer,Mbarara,59103790,19,4674,Yogurt,103
8872,Wholesaler,Gulu,57437138,11,8512,Yogurt,12
8873,Wholesaler,Mbarara,72094196,1,6731,Cream,70
8874,Wholesaler,Jinja,97539309,8,6067,Yogurt,11
8875,Wholesaler,Gulu,60259983,4,6850,Flavored Milk,35
8876,Wholesaler,Jinja,57733367,15,7055,Cream,27
8877,Wholesaler,Kampala,70349829,17,3601,Cheese,75
8878,Wholesaler,Gulu,69928740,18,4635,Milk,49
8879,Wholesaler,Mbarara,31158366,3,4507,Flavored Milk,140
8880,Retailer,Kampala,49171632,18,3933,Flavored Milk,26
8881,Retailer,Mbale,64532527,7,9236,Cheese,161
8882,Retailer,Mbarara,65410657,17,818,Butter,11
8883,Retailer,Jinja,11927646,18,8786,Cream,79
8884,Wholesaler,Mbarara,26859003,8,5124,Cream,177
8885,Retailer,Mbale,48982218,11,9173,Powder Milk,163
8886,Retailer,Mbarara,34891555,3,8332,Cheese,194
8887,Wholesaler,Kampala,28439130,7,4383,Butter,58
8888,Wholesaler,Mbarara,28395078,15,7241,Cheese,66
8889,Wholesaler,Gulu,50746015,10,9092,Flavored Milk,65
8890,Wholesaler,Mbale,44595719,12,7598,Cream,85
8891,Wholesaler,Mbarara,91068216,12,3018,Powder Milk,30
8892,Retailer,Mbale,70624366,19,2709,Cream,25
8893,Wholesaler,Kampala,48169011,19,683,Yogurt,15
8894,Retailer,Gulu,84217870,15,3278,Flavored Milk,43
8895,Retailer,Jinja,44959005,5,9466,Flavored Milk,68
8896,Wholesaler,Mbarara,62422869,13,1298,Milk,76
8897,Retailer,Kampala,74485102,9,1032,Flavored Milk,50
8898,Retailer,Mbale,53195048,10,2560,Flavored Milk,156
8899,Wholesaler,Mbale,88436189,8,3900,Flavored Milk,166
8900,Retailer,Kampala,96382017,9,4808,Powder Milk,41
8901,Retailer,Mbarara,60048846,6,4043,Milk,19
8902,Retailer,Jinja,76517230,18,1039,Butter,128
8903,Wholesaler,Mbarara,64723718,10,1666,Powder Milk,102
8904,Wholesaler,Gulu,33070938,15,7071,Powder Milk,86
8905,Wholesaler,Mbarara,94210252,13,8666,Cream,29
8906,Retailer,Gulu,44886992,11,9672,Cream,165
8907,Wholesaler,Mbale,82597258,2,1685,Cream,36
8908,Retailer,Gulu,66537978,8,6445,Cream,162
8909,Wholesaler,Jinja,77051209,18,5268,Cream,133
8910,Retailer,Kampala,55601080,3,227,Milk,38
8911,Wholesaler,Gulu,29151501,3,5301,Yogurt,125
8912,Wholesaler,Mbarara,58341860,7,769,Butter,152
8913,Retailer,Gulu,14161479,18,3178,Cream,182
8914,Wholesaler,Mbale,38866400,9,7085,Powder Milk,54
8915,Retailer,Gulu,45292678,18,2839,Powder Milk,39
8916,Wholesaler,Jinja,76757096,1,8895,Milk,47
8917,Wholesaler,Gulu,79084981,4,6311,Yogurt,197
8918,Retailer,Jinja,91562787,4,8731,Cream,41
8919,Retailer,Mbarara,84040310,17,9586,Yogurt,59
8920,Retailer,Mbale,7100998,2,6950,Cheese,80
8921,Wholesaler,Kampala,23626705,15,7573,Cream,172
8922,Retailer,Mbarara,94695402,13,657,Cheese,85
8923,Wholesaler,Mbarara,34542376,9,3641,Powder Milk,96
8924,Retailer,Kampala,12325005,7,5695,Powder Milk,14
8925,Retailer,Gulu,65946855,12,4169,Flavored Milk,116
8926,Retailer,Gulu,58402932,12,5361,Butter,128
8927,Retailer,Gulu,9158989,14,8994,Milk,40
8928,Retailer,Mbale,65537492,15,3098,Flavored Milk,106
8929,Retailer,Mbarara,48523952,1,4494,Butter,190
8930,Wholesaler,Jinja,10270266,9,4170,Powder Milk,10
8931,Retailer,Kampala,42388856,16,1064,Cheese,95
8932,Wholesaler,Mbarara,14329965,9,4946,Milk,74
8933,Retailer,Gulu,33084121,16,7103,Yogurt,152
8934,Retailer,Kampala,82521242,2,9200,Yogurt,112
8935,Retailer,Jinja,22973655,10,1641,Flavored Milk,189
8936,Wholesaler,Mbarara,29194729,18,2638,Flavored Milk,175
8937,Wholesaler,Mbarara,61009317,13,2588,Milk,33
8938,Retailer,Mbale,77653787,2,9032,Yogurt,160
8939,Wholesaler,Mbarara,94743465,13,6231,Cream,56
8940,Retailer,Mbarara,55301098,3,4444,Cream,144
8941,Retailer,Jinja,33384799,15,3148,Flavored Milk,168
8942,Wholesaler,Jinja,38664727,3,8889,Yogurt,16
8943,Wholesaler,Kampala,21109829,10,5926,Cheese,13
8944,Wholesaler,Gulu,20253997,6,1525,Flavored Milk,191
8945,Wholesaler,Jinja,93472819,14,5254,Powder Milk,113
8946,Retailer,Kampala,54575362,9,7787,Cream,61
8947,Wholesaler,Mbarara,29039713,18,5125,Butter,91
8948,Wholesaler,Kampala,60880966,8,9365,Flavored Milk,89
8949,Retailer,Kampala,38484624,6,8857,Cheese,57
8950,Wholesaler,Kampala,10056332,15,9526,Milk,104
8951,Wholesaler,Kampala,64118905,14,3722,Cream,75
8952,Wholesaler,Jinja,68325598,15,2905,Yogurt,119
8953,Wholesaler,Gulu,65327240,6,1673,Cream,134
8954,Retailer,Kampala,61270892,12,5686,Powder Milk,191
8955,Retailer,Mbale,27104396,10,9382,Milk,136
8956,Wholesaler,Mbarara,9395472,19,2880,Cream,191
8957,Wholesaler,Mbarara,72768648,8,8740,Flavored Milk,109
8958,Retailer,Mbarara,93120999,5,4732,Butter,182
8959,Wholesaler,Mbarara,80216755,10,9345,Milk,49
8960,Wholesaler,Mbarara,8664454,11,3139,Cream,44
8961,Wholesaler,Kampala,21407184,14,1802,Butter,33
8962,Wholesaler,Gulu,14788774,14,4064,Flavored Milk,172
8963,Wholesaler,Mbale,26608421,2,663,Cream,103
8964,Wholesaler,Jinja,47424196,17,693,Butter,174
8965,Wholesaler,Mbale,26088976,15,1185,Butter,118
8966,Wholesaler,Jinja,63886503,3,3749,Cheese,171
8967,Wholesaler,Jinja,42672313,3,211,Cream,112
8968,Retailer,Mbale,64308416,3,6119,Milk,161
8969,Retailer,Kampala,71616784,3,3452,Flavored Milk,102
8970,Retailer,Mbarara,34543645,18,4043,Cheese,13
8971,Wholesaler,Kampala,14489182,6,4905,Butter,114
8972,Wholesaler,Mbarara,36776418,14,106,Cheese,187
8973,Retailer,Gulu,88859820,3,5334,Cheese,87
8974,Wholesaler,Jinja,25691015,1,3287,Butter,161
8975,Retailer,Mbale,91166767,10,4952,Flavored Milk,111
